Name,NSamples,minBookDepth,p25BookDepth,p50BookDepth,p75BookDepth,p90BookDepth,p99BookDepth,p999BookDepth,p9999BookDepth,maxBookDepth
NQ,21481,0,0,0,2,7,100,1145,12841232,19999650
NQI,2948,0,0,0,0,0,402,7937,15344,16168
NQM,1614,0,0,0,0,120,469,13177,18155,18709
NQP,1129,0,0,0,5,111,435,604,604,604
NQS,1005,0,0,0,46,368,568,9951741,18993780,19998451
NQU,2422,0,0,0,0,12,414,421,421,421
NR,47801,0,0,0,1,5,160,265,12034604,19999079
NRCIA,3468,0,0,0,8,99,428,15919608,19590365,19998227
NRCIB,615,0,7,207,622,1027,17264181,19723115,19969008,19996330
NRF,149715,0,0,0,2,6,12,305,468,621
NRF-A,135,0,0,233,650,704,994,1164,1164,1164
NRF-B,1880,0,0,0,0,1,921,1097,1140,1140
NRF-C,172,0,0,302,575,1009,1403,1403,1403,1403
NRF-D,478,0,0,0,0,625,999,1192,1192,1192
NRF-E,1212,0,0,0,0,0,738,980,1154,1154
NRG,329035,0,0,1,5,9,15,223,714,19997490
NRIM,7078,0,0,2,28,89,616,15575711,19555671,19997889
NRK,1373,0,0,0,0,94,404,543,543,543
NRO,4071,0,0,0,2,10,163,269,499,499
NRP,23533,0,0,0,1,3,225,340,12157049,19999049
NRT,2427,0,0,4,16,93,382,452,452,452
NRX,4126,0,0,0,9,68,893,9687198,18968012,19999214
NRZ,35291,0,0,0,1,4,20,373,409,512
NS,72118,0,0,1,7,19,347,1736,2790070,9993775
NSAM,28817,0,0,1,5,10,95,482,863,874
NSC,271637,0,1,5,10,15,46,884,2617,19989679
NSEC,367,0,27,103,362,406,13328014,19331550,19931904,19998610
NSH,11591,0,0,0,4,21,900,1108,1173,1216
NSIT,43272,0,0,2,13,18,192,714,14590620,19997626
NSL,3134,0,0,0,0,1,195,353,16866108,19999200
NSLP,2379,0,0,4,39,135,202,444,1548,1548
NSM,48066,0,0,1,5,16,220,576,7985445,19997347
NSP,41357,0,0,0,3,10,233,1435,4830915,9995767
NSPH,5281,0,3,12,198,792,16287621,19635070,19969815,20007009
NSPR,7193,0,0,0,221,10405281,19040436,19903951,19990303,19999898
NSR,82853,0,0,1,4,8,30,791,1343,19997294
NSS,186,0,0,132,551,1060,1455,1455,1455,1455
NSSC,1455,0,0,7,37,138,382,16362990,19635838,19999488
NSTG,12832,0,0,0,8,20,372,11446710,19143473,19998669
NSU,9050,0,0,0,1,4,99,117,264,264
NSYS,393,0,32,48,140,310,17543846,19753853,19974854,19999410
NTAP,413676,0,0,2,6,12,38,752,3067,19996219
NTC,2049,0,0,0,0,7,356,435,555,555
NTCT,51109,0,0,2,7,19,427,1069,15352138,19996418
NTES,63137,0,1,9,19,48,1406,3351,16383794,19988679
NTG,3556,0,0,0,8,23,6638,28132,30282,30521
NTGR,45984,0,0,4,13,18,834,1953,15400171,19996652
NTI,20956,0,0,2,7,11,461,778,960,19997601
NTIC,1489,0,9,111,262,586,15554656,19553523,19953410,19997842
NTIP,142,0,0,20,54,87,156,156,156,156
NTK,22579,0,1,56,99,550,13698082,19362838,19929314,19992256
NTL,16344,0,0,0,97,152,569,9478648,12465479,12797350
NTLS,12743,0,0,0,3,9,605,7260030,18725618,19999573
NTN,6088,0,0,450,889,1088,2201,4002,5257,5304
NTP,4210,0,0,0,4,34,139,381,534,534
NTRI,38273,0,0,1,5,10,479,745,15747100,19998213
NTRS,258046,0,1,4,9,16,46,1308,1572228,19993334
NTRSP,4170,0,0,0,5,36,521,1313,17913220,19997431
NTT,25298,0,0,1,4,8,219,855,877,7876
NTWK,2062,0,0,5,30,114,7873462,18786985,19878337,19999599
NTX,1349,0,0,0,0,9,312,527,630,630
NTX-C,82,0,0,31,277,358,518,518,518,518
NTZ,356,0,12,32,42,47,53,54,54,54
NU,316477,0,0,2,6,10,26,438,1166,1605
NUAN,140182,0,0,1,6,10,242,1117,10957502,19998616
NUE,279462,0,0,2,5,9,19,497,1385,2066
NUGT,791273,0,0,1,3,7,33,335,1276,19998253
NUM,1142,0,0,0,0,132,425,717,751,751
NUO,428,0,0,7,278,437,522,1038,1038,1038
NURO,3130,0,0,0,8,46,222,14310365,19430850,19999793
NUS,113313,0,0,0,3,9,106,813,3815667,19995760
NUTR,18824,0,0,10,18,91,531,9543892,18952608,19998021
NUV,670,0,0,1,86,274,298,13300926,19329080,19998875
NUVA,56466,0,0,3,12,20,872,1364,15292161,19995404
NUW,1159,0,0,0,0,101,600,17101703,19708569,19998221
NVAX,115329,0,0,0,2,8,196,720,13593909,19999226
NVCN,1460,0,0,2,72,252,521,14160787,19415223,19999050
NVDA,415961,0,0,0,3,9,20,571,3033,19998098
NVDQ,30125,0,0,1,2,5,396,865,14979350,19998569
NVEC,7148,0,1,50,173,472,1856,12473484,19241308,19993289
NVEE,3947,0,0,0,81,120,348,15614632,19560415,19998836
NVFY,1106,0,0,3,45,120,801,16314108,19631248,19999820
NVG,1452,0,0,0,0,4,418,439,439,439
NVGN,3693,0,0,14,22,71,842,15897492,19589523,19999749
NVGS,14936,0,0,0,4,16,466,542,5067298,19998281
NVMI,9656,0,0,0,4,8,309,11223382,19121326,19998876
NVO,150733,0,1,2,5,10,20,735,1270,9995562
NVR,4836,0,0,511,2861607,13069407,19194087,19806555,19867801,19874607
NVRO,3547,0,0,1,29,294,1329,2626,9134,10026
NVS,256807,0,0,3,6,10,26,676,2754,19990363
NVSL,1352,0,0,0,0,106,268,16620102,19661205,19999106
NVX,1002,0,0,0,0,111,424,432,432,432
NW-C,246,0,0,0,238,733,948,1092,1092,1092
NWBI,38451,0,0,0,1,6,144,352,14507508,19998808
NWBO,10295,0,0,0,1,31,465,14582480,19457688,19999378
NWBOW,310,0,0,23,92,138,16125690,19612258,19960915,19999655
NWE,33697,0,0,2,9,19,402,2016,14381050,19994179
NWFL,22856,0,205,252,293,360,588,15187138,19516017,19997004
NWHM,2487,0,0,5,48,113,793382,9078062,9906530,9998582
NWL,280435,0,0,2,7,11,21,373,1054,1367
NWLI,778,0,0,239,2340,9110658,18889464,19867345,19965133,19975999
NWN,18198,0,0,1,12,31,1403,1542,16963444,19994915
NWPX,12577,0,0,1,16,32,686,2037102,18201528,19997576
NWS,127306,0,0,1,5,7,22,423,7272054,19998547
NWSA,195798,0,0,1,4,8,54,1241,425063,19998503
NWY,3960,0,0,0,5,40,83,5052355,9505022,9999763
NX,24728,0,0,0,3,7,491,956,15878153,19998056
NXC,282,0,0,46,298,431,561,675,675,675
NXJ,709,0,0,0,1,264,418,623,623,623
NXJ-C*,48,0,0,1,181,358,391,391,391,391
NXK,1326,0,0,0,0,1,393,576,576,576
NXN,492,0,0,0,107,342,444,593,593,593
NXP,403,0,0,7,157,411,434,17984156,19797067,19998502
NXPI,282003,0,0,4,11,22,349,2304,10103751,19992320
NXQ,2309,0,0,0,0,6,420,4610185,18459732,19998571
NXR,1339,0,0,0,0,145,442,531,531,531
NXST,38243,0,0,2,17,35,864,1476,13624354,19995002
NXTD,2383,0,0,1,22,78,435,14043802,19404140,19999734
NXTDW,184,0,0,1001,2400,4410,17835734,19783471,19978245,19999887
NXTM,38558,0,0,2,9,11,484,612,15180112,19998231
NXZ,755,0,0,0,4,368,460,510,510,510
NYCB,126204,0,0,0,1,5,14,319,2995,19998415
NYCB-U,204,0,0,0,49,449,1941,1941,1941,1941
NYCC,1341,0,0,0,5,10,1175,2345,2345,2345
NYF,425,0,0,10,753,3169,2916907,9281504,9917964,9988682
NYH,782,0,0,0,5,214,380,798,798,798
NYLD,17998,0,0,0,4,29,1461,2063,7747243,9994669
NYMT,32471,0,0,0,1,9,201,842,17294101,19999239
NYMTP,524,0,0,13,45,604,6902421,18688016,19866575,19997527
NYMX,1052,0,278,774,1114,4450,17922592,19797523,19985016,20005849
NYNY,6762,0,0,0,7,53,451,13239310,19323414,19999426
NYRT,18930,0,0,1,5,8,262,332,458,462
NYT,50282,0,0,0,2,8,68,371,637,19998704
NYV,377,0,0,0,58,427,666,932,932,932
NZF,2568,0,0,0,0,5,406,430,430,430
NZH,1268,0,0,0,4,145,418,12929,16241,16610
O,183315,0,0,2,7,11,50,1082,1810,19994543
O-F,168,0,0,49,685,750,804,804,804,804
OA#,42441,0,1,23,41,54,489,2011,9389514,19993848
OAK,8786,0,0,1,8,33,1509,1735,5383,8159
OAKS,3365,0,0,0,4,6,305,321,323,323
OAKS-A,100,0,0,76,530,634,709,709,709,709
OAS,431811,0,0,1,5,10,22,214,426,11416
OB,6072,0,0,0,6,16,465,9881737,18986729,19998395
OBAS,350,0,0,45,178,261,16818312,19681119,19967400,19999209
OBCI,2734,0,0,0,7,36,371,17396439,19739228,19999538
OC,156608,0,0,1,6,10,35,811,1206,19996033
OCC,1944,0,0,0,0,37,9296312,12449159,12764444,12799476
OCFC,11446,0,0,6,13,17,470,8555974,18853731,19997927
OCIP,1849,0,0,0,11,304,9269,18729,19675,19781
OCIR,2427,0,0,0,13,170,726,767,2795,2795
OCLR,5157,0,0,0,2,39,1530,15703462,19570217,19999857
OCLS,2264,0,0,0,1203,2190,2650,16228931,19624359,20001629
OCLSW,224,0,0,660,880,1070,15526939,19559443,19962693,20007499
OCN,120104,0,0,0,3,6,45,135,1183,19999380
OCR,84673,0,0,3,8,15,69,1514,1810,6881
OCR-A,906,0,0,0,0,0,2570,3234,3234,3234
OCR-B,17539,0,0,0,0,0,148,2732,5554,5784
OCRX,3921,0,0,0,19,157,860,16266126,19626035,19999359
OCUL,6922,0,0,1,18,54,907,6158516,18613088,19996930
ODC,2211,0,0,0,17,140,1592,7235400,9720764,9996916
ODFL,103284,0,0,4,9,19,68,1413,11391096,19992882
ODP,149540,0,0,0,2,7,23,277,9320884,19999234
OEC,4274,0,0,0,4,13,478,13128,18589,19196
OEF,290020,0,0,1,6,12,24,358,1840,191188
OESX,4429,0,0,0,2,36,212,397,15571655,19999420
OFC,86471,0,0,1,4,7,27,640,905,987
OFC-L,126,0,0,81,542,798,1035,1210,1210,1210
OFED,185,0,0,210,560,777,777,10462,11578,11702
OFG,27570,0,0,1,3,7,168,817,818,919
OFG-A,108,0,0,499,619,712,928,928,928,928
OFG-B,106,0,0,73,493,853,1071,1218,1218,1218
OFG-D,70,0,68,489,603,668,668,668,668,668
OFIX,20138,0,0,4,17,37,860,2835,17877991,19996925
OFLX,1272,0,49,242,399,908,14345141,19430826,19939395,19995903
OFS,2293,0,0,0,1,229,3343,17706496,19769555,19998784
OGCP,380,0,0,0,0,437,538,550,550,550
OGE,163334,0,0,1,4,7,19,307,954,954
OGEN,320,0,64,1020,1870,1975,2045,2170,2170,2170
OGS,29590,0,0,1,3,12,278,1297,1518,3658
OGXI,3008,0,0,0,6,54,1369,14987761,19498585,19999788
OHAI,4212,0,0,0,0,33,767,15320800,19531646,19999518
OHGI,513,0,5,29,50,670,14871171,19486983,19948564,19999851
OHI,117525,0,0,2,6,10,33,854,1312,2878
OHRP,8492,0,0,0,9,60,450,16140358,19613359,19999249
OI,187089,0,0,1,6,10,21,229,504,766
OIA,2372,0,0,0,0,0,206,242,242,242
OIBR,26949,0,0,0,1,2,31,61,314,564
OIBR.C,3639,0,0,0,2,37,234,8448,9799,9950
OIH,474135,0,0,1,4,10,126,269,676,2129
OII,237095,0,0,4,12,26,77,737,1932,19994548
OIIM,3272,0,0,0,1,24,133,16728518,19672529,19999642
OIL,104255,0,0,1,3,10,59,499,1406,6888
OILT,48558,0,0,0,4,21,526,1795,4098,19995439
OIS,172747,0,0,3,8,14,48,836,917,19995714
OKE,293699,0,0,3,10,23,54,431,965,1548
OKS,108705,0,0,1,4,18,165,1273,1640,415764
OKSB,8038,0,0,1,11,94,456,9954231,18994011,19998432
OLBK,2727,0,0,1,24,192,13872425,19385923,19937272,19998534
OLED,111156,0,0,1,4,16,259,1123,10737559,19996728
OLEM,7068,0,0,0,0,9,651,1925,2074,2074
OLN,68196,0,0,1,3,8,41,900,1479388,9997468
OLO,10600,0,0,0,2,6,125,259,330,330
OLP,4758,0,0,0,16,143,1716,17732599,19770973,19997459
OMAB,5034,0,0,15,27,76,1218,16946633,19691243,19996200
OMAM,4317,0,0,0,1,68,453,763,763,763
OMC,227904,0,2,4,9,14,44,1442,1727,19992671
OMCL,44081,0,0,4,11,25,348,1811,15590515,19996810
OME,7003,0,0,0,5,22,325,1250493,9124087,9998931
OMED,15370,0,0,0,9,21,687,2926133,18290407,19997549
OMER,23877,0,0,0,6,24,632,2942,17828071,19997942
OMEX,3670,0,0,100,400,987,2880,16665119,19667213,20000779
OMG,24123,0,0,1,5,14,668,3367134,18334180,19997186
OMI,36058,0,0,1,5,13,205,1007,1346,1797
OMN,9224,0,0,0,4,10,203,5389929,9538364,9999302
ONB,35198,0,0,0,2,8,207,430,15600307,19998663
ONCE,12892,0,0,41,77,166,1986,15393277,19535132,19995339
ONCY,43522,0,10,54,122,222,1240,15956919,19600731,20005599
ONDK,2930,0,0,0,11,129,1271,1377,1377,1377
ONE,6270,0,0,0,3,23,111,150,156,156
ONEK,11634,0,0,4,138,141,605,2942,3213,3213
ONEQ,34647,0,1,67,122,270,3559,17360013,19719561,19981733
ONFC,204,0,0,52,240,364,5921234,9590899,9957865,9998640
ONG,8753,0,0,0,44,165,1395,2123,2123,2123
ONNN,204974,0,0,0,3,8,48,218,1370590,19999003
ONP,8895,0,0,0,604,11618426,19161735,19916066,19991499,19999881
ONTX,3385,0,1,7,20,107,1211,15769453,19576541,19999551
ONTY,6043,0,0,0,3,28,688,14965306,19496387,19999841
ONVI,990,0,0,7,8,33,140,17525179,19752067,19999499
ONVO,10089,0,0,0,3,36,185,756,14956170,19999210
OPB,5514,0,0,0,17,64,739,6217628,18619395,19997370
OPHC,614,0,0,100,272,900,2461515,18246056,19824510,19999894
OPHT,24261,0,0,1,8,44,1525,4401,17790326,19994741
OPK,104969,0,0,0,1,4,18,360,1050,18776
OPOF,365,0,71,139,389,434,7835719,18782066,19876700,19998327
OPTT,1533,0,1,713,2311,7283201,18733298,19878308,19992809,20005532
OPWR,2670,0,0,0,6,69,737,13325897,19331547,19998842
OPXA,2980,0,0,0,0,2031,5813826,18583721,19860711,20002599
OPY,9022,0,0,0,24,204,15723642,19570536,19955225,19997969
ORA,25542,0,0,12,20,26,224,1063,6807005,9997296
ORAN,80038,0,0,0,1,3,13,447,705,19998248
ORB,68867,0,0,5,16,23,121,817,1395535,9997174
ORBC,8793,0,0,0,2,17,167,7441503,18743646,19999440
ORBK,9838,0,0,0,6,13,452,15528096,19551414,19998450
ORC,2139,0,0,0,4,26,369,392,392,392
ORCL,694249,0,0,0,3,7,14,231,866,19995780
OREX,62635,0,0,0,3,7,174,748,16085885,19999495
ORI,123370,0,0,0,1,4,12,285,353,749
ORIG,24083,0,0,1,2,8,246,2802043,18279471,19999186
ORIT,20365,0,0,0,7,13,393,704,17453761,19998568
ORLY,224089,0,2,9,20,44,132,3781,15167780,19981153
ORM,1556,0,0,1,14,128,9270982,18925805,19891288,19998564
ORMP,2173,0,0,4,34,139,2665,17585661,19758056,19999434
ORN,4839,0,0,0,1,12,270,11936449,19192789,19999050
ORPN,3989,0,0,0,1,107,1872634,18186492,19817877,19999143
ORRF,1522,0,1,1,67,234,524,14926639,19491101,19998264
OSBC,2227,0,0,3,17,105,196,14433497,19442858,19999454
OSBCP,210,0,2,22,192,287,13000840,19298824,19928622,19998600
OSGB,829,0,0,0,36,132,202,202,202,202
OSHC,2546,0,0,0,7,165,7272662,18725979,19871310,19998570
OSIR,19158,0,0,8,15,23,464,5266344,18525209,19998417
OSIS,45333,0,0,6,23,51,653,2063,16053311,19992933
OSK,127915,0,0,2,7,14,44,853,1303,1503
OSM,2578,0,0,3,3,20,684,7112350,18709026,19997546
OSMS,7729,0,0,0,10,13,232,840,1596,1596
OSN,480,0,0,1180,2100,3055,12619185,19264707,19929259,20003099
OSTK,46156,0,0,1,10,16,622,976,15383797,19997717
OSUR,34409,0,0,1,4,11,263,4363259,18435516,19999101
OTEL,502,0,3,35,91,149,14095222,19409047,19940429,19999472
OTEX,142573,0,0,1,3,6,39,1672,16090367,19994408
OTIC,9308,0,0,1,8,28,900,16895573,19686856,19996999
OTIV,3700,0,0,0,8,50,569,12601735,19260009,19999818
OTTR,28072,0,0,5,19,27,367,1045,16489300,19996875
OUNZ,742,0,0,0,50,149,424,522,522,522
OUT,45826,0,0,3,7,12,109,609,788,788
OUTR,81179,0,0,3,11,34,491,1848,13983825,19993682
OVAS,17956,0,0,0,11,54,1299,4292,17884183,19995668
OVBC,304,0,0,172,673,4523217,11970111,12714800,12789269,12797544
OVLY,1533,0,0,54,118,302,348,15620196,19560984,19998850
OVTI,85313,0,0,2,8,12,141,794,12244547,19997281
OWW,75252,0,0,0,2,6,58,279,362,19999065
OXBR,1287,0,0,5,53,141,8302655,18829681,19882384,19999351
OXBRW,223,0,0,22,45,60,14426248,19442443,19944063,19999799
OXFD,7313,0,0,1,9,75,331,504,16343445,19998815
OXGN,2461,0,0,1,21,85,2335,17539474,19753802,19999839
OXLC,1774,0,0,5,33,290,996,16451653,19643815,19998500
OXLCN,1247,0,0,11,22,62,708,13764818,19374205,19997471
OXLCO,762,0,0,4,29,85,13903806,19388156,19936591,19997529
OXLCP,212,0,1,32,191,713,12933451,19291051,19926811,19997451
OXM,14531,0,0,2,21,48,1539,2313,2833,4895
OXY,698141,0,0,2,7,16,48,484,1669,11256
OZM,31277,0,0,2,4,14,81,328,363,428
OZRK,81311,0,0,1,3,8,79,927,11868969,19996692
P,233791,0,0,0,4,10,21,318,1304,19998322
PAA,184400,0,0,2,10,26,110,1403,1565,194911
PAAS,336968,0,0,0,1,5,14,493,9132256,19998849
PAC,6193,0,0,4,28,58,1940,5599,6089,6144
PACB,30333,0,0,0,10,16,225,407,16629827,19999180
PACD,16960,0,0,0,1,4,89,117,506,530
PACW,106183,0,0,5,15,31,181,864,2306754,19995629
PAF,4525,0,0,6,14,20,1381,2460838,9241451,9994853
PAG,40772,0,0,2,6,11,376,1304,4903660,9995130
PAGG,6396,0,0,2,27,54,613,12005205,19197832,19997013
PAGP,48716,0,0,3,6,12,166,815,26200,30666
PAH,53302,0,0,3,7,12,137,512,8095596,9997885
PAHC,12621,0,0,0,10,24,777,1974232,18194913,19997211
PAI,237,0,0,0,186,300,450,450,450,450
PAL,9916,0,2,6,40,87,658,3245,8474,9162
PALL,6989,0,0,0,4,25,1497,1267167,9119944,9992475
PAM,5976,0,0,2,6,52,315,2533456,9252354,9998899
PANL,1096,0,0,0,0,73,3142614,18313905,19831034,19999604
PANW,151333,0,2,11,30,56,165,2558,4398,187310
PAR,2143,0,0,6,33,50,166,4644908,9463966,9999417
PARN,1322,0,5,35,118,137,440,16695433,19669120,19999530
PARR,1054,0,0,0,10,211,559,570,650,650
PATI,720,0,72,241,534,750,9715729,18969484,19894859,19997679
PATK,9658,0,0,1,32,69,1186,8638595,18859916,19995619
PAY,243054,0,0,2,5,9,22,573,684,2059
PAYC,17109,0,0,3,12,22,706,1344,27982,34235
PAYX,341162,0,0,1,5,9,22,909,2542,19995471
PB,73019,0,0,1,4,7,43,1407,876785,9995384
PBA,101185,0,0,1,2,3,20,782,949,1673
PBCP,204,0,0,79,217,1459105,18144964,19813550,19980409,19998949
PBCT,149584,0,0,0,1,5,16,330,1306580,19998563
PBD,2624,0,0,0,3,9,340,6720871,9671057,9998856
PBE,37324,0,0,1,3,13,274,1092,1319,194673
PBF,171305,0,0,1,6,12,31,542,692,19997189
PBFX,5505,0,0,6,14,45,669,1083,1251,1251
PBH,33859,0,0,1,9,18,326,1338,15765952,19996536
PBHC,294,0,7,57,200,282,14655009,19464429,19945371,19998809
PBI,279876,0,0,0,2,10,48,460,539,1493
PBI-A,118,0,0,0,508,553,1425,1425,1425,1425
PBI-B,240,0,0,125,664,860,1376,1376,1376,1376
PBIB,1715,0,0,17,1500,3592762,18359995,19836718,19984390,20000799
PBIP,379,0,0,8,114,334,14169820,19415879,19940485,19998775
PBJ,6009,0,0,1,3,12,594,656,665,665
PBM,512,0,0,24,101,130,12687239,19268292,19926398,19999521
PBMD,508,0,0,200,1018,2310,3071037,18307912,19831600,20000899
PBP,17401,0,1,8,17,43,153,435,561,561
PBPB,16056,0,0,0,5,14,417,2164309,18215172,19998602
PBR,284699,0,0,0,1,5,12,177,830,19999402
PBR.A,166930,0,0,0,1,6,15,166,191,285
PBS,21020,0,0,0,1,4,155,528,734,735
PBSK,414,0,12,103,402,8340310,18832663,19881899,19986822,19998481
PBT,5234,0,0,0,5,60,286,686,773,773
PBW,6894,0,0,0,1,5,140,156,279,279
PBY,31826,0,0,0,2,6,221,425,14696396,19999189
PBYI,28932,0,0,76,755,1364,7914273,18771928,19857694,19978335
PCAR,332368,0,0,2,6,11,42,1208,2759,19993963
PCBK,14675,0,0,5,10,17,358,721,17902933,19998702
PCCC,15068,0,0,2,20,52,664,1169568,18114795,19997599
PCEF,2351,0,0,10,25,173,473,7061001,9703910,9997567
PCF,330,0,0,0,97,162,218,218,218,218
PCG,348900,0,0,2,6,10,21,442,1255,1882
PCG-A,234,0,0,558,661,953,1707,1707,1707,1707
PCG-B,102,0,0,85,493,593,1118,1118,1118,1118
PCG-C,70,0,0,78,515,915,938,938,938,938
PCG-D,146,0,0,148,505,570,955,955,955,955
PCG-E,158,0,0,289,506,611,899,899,899,899
PCG-G,84,0,13,75,506,892,954,954,954,954
PCG-H,90,0,0,67,467,815,840,840,840,840
PCG-I,74,0,40,109,465,711,796,796,796,796
PCH,44187,0,0,1,5,21,290,1178,13686414,19996003
PCI,3393,0,0,0,1,16,588,1917,16606118,19997917
PCK,719,0,0,0,57,233,294,295,295,295
PCL,134951,0,0,3,6,9,27,886,961,1666
PCLN,208088,0,23,54,101,285,6761132,18584882,19767257,19898633
PCM,925,0,0,0,1,186,289,293,293,293
PCMI,3658,0,0,0,1,25,329,15427901,19541925,19999039
PCN,804,0,0,0,13,373,456,480,480,480
PCO,4734,0,0,0,0,20,1627,16844648,19684314,19999833
PCOM,6656,0,0,6,17,72,311,8908987,18889984,19998984
PCP,172442,0,0,6,15,29,85,3933,2757269,19979378
PCQ,1355,0,0,0,10,132,494,677,677,677
PCRX,61010,0,0,4,21,76,841,3202,14908955,19989074
PCTI,5044,0,0,5,16,20,237,13695986,19368823,19999139
PCTY,14632,0,0,3,17,24,676,1252,17559880,19997651
PCY,5412,0,0,0,1,13,586,3237447,9321143,9997110
PCYC,193705,0,1,12,41,109,605,4669,17821349,19983303
PCYG,5327,0,0,0,8,65,311,16771446,19676205,19998956
PCYO,3296,0,0,0,7,55,1043,14507734,19450394,19999579
PDBC,2087,0,0,0,0,8,571,13043738,19302533,19997955
PDCE,125858,0,0,3,26,60,310,1723,9056420,19995270
PDCO,166300,0,1,4,9,18,60,1011,3373315,19995003
PDEX,1781,0,0,0,3,24,217,14064642,19406240,19999751
PDFS,18438,0,0,0,8,16,474,1015,17950325,19998307
PDI,1144,0,0,1,172,786,938,17138127,19711095,19996981
PDII,2893,0,0,1,8,39,228,17107552,19710575,19999800
PDLI,53191,0,0,0,1,6,205,868,16454227,19999280
PDM,43494,0,0,0,3,6,106,532,622,661
PDN,4573,0,0,0,5,12,639,2381515,9235771,9997355
PDP,20486,0,0,2,4,5,282,880,7437474,9995892
PDS,116965,0,0,0,1,2,25,151,186,1030
PDT,3646,0,0,0,0,1,382,830,16353707,19998527
PE,76805,0,0,1,4,11,112,510,801,19998321
PEB,49383,0,0,2,6,10,93,1484,7655577,19995405
PEB-A,90,0,0,0,468,679,1157,1157,1157,1157
PEB-B,132,0,0,80,558,956,15598858,19557299,19953143,19997126
PEB-C,154,0,0,81,473,928,14865965,19484193,19946016,19997330
PEBK,759,0,3,129,185,507,7054,11171,11583,11629
PEBO,12037,0,0,11,19,74,648,4956921,18493548,19997618
PED,731,0,276,900,1395,1860,9561041,18958530,19898279,20002696
PEG,491290,0,0,1,5,9,15,305,993,2074
PEGA,29848,0,0,1,5,14,357,584,17014268,19998028
PEGI,29501,0,0,0,4,17,462,1019,14099148,19996983
PEI,32092,0,0,1,4,9,167,951,11977584,19997626
PEI-A,104,0,0,14,561,960,16531819,19650589,19962466,19997120
PEI-B,94,0,0,132,644,949,17312494,19728688,19970308,19997155
PEIX,74385,0,0,0,2,9,251,1628,15351399,19999088
PEJ,6154,0,0,1,6,12,973,2310523,9227842,9996433
PEK,367,0,0,0,173,1056,1398,1398,1398,1398
PENN,88197,0,0,1,5,9,26,442,8977443,19998468
PENX,1003,0,0,5,71,522,13529374,19351240,19933427,19998115
PEO,10814,0,0,2,12,18,556,854,17295091,19997590
PEOP,11282,0,14,148,176,186,1337,6729661,18671052,19997874
PEP,453785,0,1,3,8,12,29,580,1998,4318
PER,8814,0,0,0,1,7,220,508,1129,1129
PERF,556,0,7,40,146,165,15165983,19516072,19951081,19999416
PERI,3819,0,0,1,6,32,874,13636367,19363341,19999672
PERM,2170,0,0,12,41,103,1398,2306,2306,2306
PERY,20515,0,0,1,5,14,671,1688,17718988,19997588
PES,35400,0,0,0,1,4,74,149,1404,2072
PESI,3274,0,0,0,27,40,370,16362787,19635899,19999579
PETM,124715,0,0,2,6,9,35,1730,9605732,19991779
PETS,23163,0,0,3,12,14,448,968,17103991,19998413
PETX,20062,0,0,0,2,12,470,871,2361,19998360
PEX,262,0,0,99,808,996,3380,3380,3380,3380
PEY,10863,0,0,0,8,18,104,393,409,409
PEZ,5602,0,0,1,5,10,1220,667719,9062937,9995739
PF,47531,0,0,4,10,17,100,756,1099,1408
PFBC,10613,0,0,9,24,59,774,6736144,18671148,19997260
PFBI,2717,0,0,9,101,279,667,17825413,19780996,19998283
PFBX,1211,0,0,0,0,135,325,15963452,19595341,19998885
PFD,290,0,0,8,248,304,10334954,19032110,19901825,19998461
PFE,535070,0,0,0,2,5,13,295,960,19996856
PFEM,486,0,1,52,165,529,1903682,9188627,9917122,9998066
PFF,21215,0,0,2,6,11,284,795,803,1012
PFG,278235,0,0,2,6,10,23,378,1288,4324
PFG-B,132,0,0,384,631,691,974,1143,1143,1143
PFH,172,0,0,0,111,172,14266649,19424834,19940652,19997966
PFI,5097,0,0,9,17,21,852,1508781,9148092,9996905
PFIE,5193,0,0,0,4,18,259,7020660,18701848,19999758
PFIG,1199,0,0,1,13,19,2365,8499789,9847638,9997400
PFIN,354,0,0,8,58,209,16067027,19606005,19959903,19999225
PFIS,1359,0,0,9,370,1258,11505022,19145259,19909283,19994175
PFK,90,0,0,0,267,761,967,967,967,967
PFL,1248,0,0,0,0,171,646,734,734,734
PFLT,2866,0,0,0,11,85,390,17133571,19712154,19998664
PFM,6341,0,0,0,2,6,588,2077275,9205826,9997888
PFMT,14951,0,0,0,2,9,141,565,17010124,19999503
PFN,624,0,0,5,76,280,4403673,18439442,19843019,19998972
PFNX,992,0,0,0,47,187,70792,186420,197983,199268
PFO,335,0,0,67,235,332,10430323,19041927,19903087,19998772
PFPT,38839,0,0,1,5,28,928,1841,16465878,19994916
PFS,17552,0,0,0,3,11,492,525,15611723,19998241
PFSI,6457,0,0,0,7,14,508,1932433,9191599,9998173
PFSW,7166,0,0,8,16,34,341,14488201,19447741,19998801
PFX,134,0,0,25,378,787,15532386,19550847,19952693,19997343
PFXF,5694,0,0,10,23,25,502,2885425,9286564,9997802
PG,813626,0,0,1,5,9,21,645,1937,19991554
PGAL,2948,0,0,0,2,23,303,906,906,906
PGC,6085,0,0,0,13,75,490,4790748,18476991,19997685
PGD,202,0,0,122,951,1226,1271,3910,3910,3910
PGEM,7700,0,0,0,4,10,357,769,17432861,19998722
PGF,6136,0,0,1,6,17,351,2333386,9231605,9998074
PGH,34974,0,0,0,1,4,52,127,705,922
PGHY,497,0,16,71,187,645,3789711,9376844,9935557,9997637
